id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
TUB	4	0.067616	0.1561	0.94222	3204	3	-0.67403	0.92642	0.92622	1.0	17444	0	-0.67403
LIMS3L	4	0.067636	0.15614	0.94222	3205	3	-0.73786	0.39651	0.42826	1.0	8066	1	-0.73786
PPP6C	4	0.067668	0.15619	0.94222	3206	3	-0.84127	0.6259	0.62543	1.0	11757	0	-0.84127
KATNB1	4	0.067694	0.15624	0.94222	3207	3	-0.73156	0.30556	0.36526	1.0	6924	1	-0.73156
CDK11B	4	0.067697	0.15624	0.94222	3208	1	-0.22068	0.71712	0.71643	1.0	13463	0	-0.22068
OST4	4	0.067711	0.15626	0.94222	3209	3	-0.68392	0.97236	0.97232	1.0	18426	0	-0.68392
SPRY1	4	0.067738	0.15632	0.94222	3210	2	-0.90041	0.54396	0.54654	1.0	10294	0	-0.90041
HIST1H3B	4	0.067746	0.15633	0.94222	3211	3	-0.88622	0.78923	0.78881	1.0	14794	0	-0.88622
CCDC22	4	0.067746	0.15633	0.94222	3212	3	-0.80575	0.98113	0.98114	1.0	18645	0	-0.80575
CDS2	4	0.067755	0.15635	0.94222	3213	2	-0.28142	0.033844	0.079103	0.976828	1565	2	-0.28142
DNM1L	4	0.067815	0.15645	0.94232	3214	3	-0.68559	0.37578	0.41326	1.0	7783	1	-0.68559
LDLRAD1	4	0.067824	0.15646	0.94232	3215	3	-0.62226	0.92463	0.92443	1.0	17416	0	-0.62226
VCX3A	4	0.067894	0.1566	0.942846	3216	1	0.096159	0.1524	0.24201	1.0	4632	1	0.096159
RNF166	4	0.067943	0.15669	0.943082	3217	1	-0.098806	0.38781	0.42195	1.0	7947	1	-0.098806
PROSC	4	0.068033	0.15685	0.943363	3218	3	-0.87683	0.92824	0.92803	1.0	17490	0	-0.87683
RAB41	4	0.068042	0.15687	0.943363	3219	3	-0.59968	0.96126	0.96118	1.0	18165	0	-0.59968
PGM2	4	0.06805	0.15688	0.943363	3220	3	-0.77339	0.38243	0.41809	1.0	7873	1	-0.77339
ZNF461	4	0.068085	0.15694	0.94347	3221	3	-0.6943	0.1307	0.21267	0.999026	4122	1	-0.6943
AKAP12	4	0.068288	0.15734	0.94544	3222	1	0.82219	0.0060192	0.017287	0.885549	378	2	0.82219
LITAF	4	0.06836	0.15746	0.94544	3223	2	-0.61483	0.81755	0.81715	1.0	15325	0	-0.61483
CEP72	4	0.068364	0.15746	0.94544	3224	3	-0.65349	0.96689	0.96684	1.0	18291	0	-0.65349
ZNF609	4	0.068373	0.15748	0.94544	3225	3	-0.7115	0.48845	0.49918	1.0	9384	1	-0.7115
CISD1	4	0.068396	0.15753	0.94544	3226	2	-0.63007	0.60348	0.60297	1.0	11357	1	-0.63007
CYC1	4	0.068416	0.15757	0.94544	3227	3	-0.68928	0.75283	0.75248	1.0	14127	0	-0.68928
LYRM9	4	0.068504	0.15773	0.945661	3228	3	-0.55261	0.68701	0.68636	1.0	12907	0	-0.55261
FAM32A	4	0.068523	0.15777	0.945661	3229	2	-0.47613	0.053907	0.10723	0.977383	2115	1	-0.47613
EIF4ENIF1	4	0.068535	0.15779	0.945661	3230	2	-0.10007	0.12069	0.19903	0.992834	3881	1	-0.10007
PAK4	4	0.068537	0.1578	0.945661	3231	2	-0.39374	0.50129	0.50971	1.0	9594	1	-0.39374
ZNF232	4	0.068586	0.1579	0.946006	3232	2	-0.73839	0.69097	0.69032	1.0	12983	0	-0.73839
TCN1	4	0.068683	0.15809	0.946825	3233	2	-0.064656	0.15818	0.24982	1.0	4774	2	-0.064656
LMNTD2	4	0.068714	0.15815	0.946868	3234	3	-0.75514	0.97619	0.97617	1.0	18524	0	-0.75514
RPL36A	4	0.068784	0.15829	0.946868	3235	3	-0.62519	0.96592	0.96586	1.0	18269	0	-0.62519
C8orf31	4	0.068791	0.1583	0.946868	3236	3	-0.76466	0.78637	0.78597	1.0	14737	0	-0.76466
SULT1A2	4	0.068792	0.1583	0.946868	3237	3	-0.55978	0.9636	0.96354	1.0	18220	0	-0.55978
OTX1	4	0.068836	0.15839	0.946868	3238	3	-0.70033	0.83076	0.83017	1.0	15570	0	-0.70033
IGFLR1	4	0.06884	0.15839	0.946868	3239	3	-0.90103	0.16945	0.26487	1.0	5062	1	-0.90103
RPL36AL	4	0.068929	0.15856	0.94724	3240	1	-0.17434	0.84527	0.8446	1.0	15854	0	-0.17434
MYBL1	4	0.068933	0.15857	0.94724	3241	3	-0.67892	0.97635	0.97633	1.0	18530	0	-0.67892
PDCD5	4	0.068975	0.15865	0.94724	3242	3	-0.72716	0.91998	0.91978	1.0	17323	0	-0.72716
ZNF467	4	0.068978	0.15865	0.94724	3243	1	-0.048677	0.78167	0.78126	1.0	14657	0	-0.048677
UBN2	4	0.069003	0.1587	0.94724	3244	2	-0.7925	0.6809	0.68027	1.0	12791	0	-0.7925
FAM71F1	4	0.069064	0.15883	0.947562	3245	3	-0.64235	0.80883	0.80845	1.0	15170	0	-0.64235
RHOA	4	0.069077	0.15885	0.947562	3246	2	-0.12205	0.51524	0.52144	1.0	9823	1	-0.12205
ABHD16B	4	0.069116	0.15893	0.947663	3247	2	-0.68462	0.035116	0.080904	0.976828	1596	1	-0.68462
ZNF48	4	0.069159	0.15901	0.947663	3248	2	-0.4781	0.69518	0.69449	1.0	13061	0	-0.4781
IL7R	4	0.069173	0.15903	0.947663	3249	2	-0.47084	0.85917	0.85867	1.0	16130	0	-0.47084
TOPBP1	4	0.069187	0.15906	0.947663	3250	3	-0.65071	0.13798	0.22262	1.0	4281	1	-0.65071
PARVG	4	0.069225	0.15913	0.947795	3251	2	-0.2397	0.12707	0.20769	0.994306	4042	2	-0.2397
DOCK7	4	0.069271	0.15922	0.947795	3252	3	-0.87779	0.91068	0.91044	1.0	17142	0	-0.87779
USP17L1	4	0.069288	0.15925	0.947795	3253	3	-0.70379	0.060126	0.11591	0.977383	2292	1	-0.70379
SCGB2B2	4	0.069323	0.15932	0.947795	3254	2	-0.36822	0.65032	0.6497	1.0	12211	0	-0.36822
NT5C	4	0.069329	0.15933	0.947795	3255	2	-0.49382	0.0087834	0.024064	0.885734	518	1	-0.49382
CEP41	4	0.069373	0.15941	0.948003	3256	2	-0.5386	0.50141	0.50983	1.0	9596	1	-0.5386
CAGE1	4	0.069414	0.15949	0.948162	3257	2	-0.57743	0.41516	0.44191	1.0	8320	1	-0.57743
RANBP1	4	0.069471	0.15959	0.948184	3258	2	-0.44463	0.70559	0.70487	1.0	13257	0	-0.44463
SEC23IP	4	0.069513	0.15967	0.948184	3259	3	-0.75722	0.90751	0.90725	1.0	17070	0	-0.75722
RABL2A	4	0.06952	0.15969	0.948184	3260	1	-0.13341	0.22722	0.31629	1.0	6016	1	-0.13341
HIBADH	4	0.069556	0.15976	0.948184	3261	3	-0.87042	0.8954	0.89509	1.0	16821	0	-0.87042
TOP2A	4	0.069584	0.15983	0.948184	3262	3	-0.7327	0.90235	0.90198	1.0	16958	0	-0.7327
PPIAL4A	4	0.069623	0.1599	0.948184	3263	3	-0.72307	0.73172	0.73121	1.0	13758	0	-0.72307
NT5DC3	4	0.069634	0.15991	0.948184	3264	2	-0.92411	0.9774	0.97743	1.0	18550	0	-0.92411
OR52N4	4	0.069636	0.15992	0.948184	3265	3	-0.64681	0.94057	0.9405	1.0	17736	0	-0.64681
NR1I3	4	0.069645	0.15993	0.948184	3266	3	-0.8266	0.92516	0.92495	1.0	17426	0	-0.8266
TNFAIP8	4	0.069734	0.1601	0.948707	3267	2	-0.52388	0.12229	0.20122	0.993881	3920	1	-0.52388
ZNF571	4	0.069767	0.16017	0.948707	3268	1	-0.064131	0.84906	0.84846	1.0	15925	0	-0.064131
ALG2	4	0.069767	0.16017	0.948707	3269	2	-1.23	0.78057	0.78011	1.0	14636	0	-1.23
TAS2R19	4	0.069816	0.16026	0.948723	3270	3	-0.69764	0.48849	0.4992	1.0	9385	1	-0.69764
LGALS8	4	0.069819	0.16027	0.948723	3271	2	-0.65168	0.54197	0.54478	1.0	10256	1	-0.65168
ZFYVE1	4	0.06991	0.16045	0.949501	3272	2	-0.9781	0.7755	0.77508	1.0	14549	0	-0.9781
ASMT	4	0.06994	0.16051	0.949577	3273	2	-0.30954	0.13871	0.22363	1.0	4295	2	-0.30954
CERS3	4	0.069983	0.1606	0.949621	3274	2	-0.53578	0.44933	0.46794	1.0	8824	1	-0.53578
CENPC	4	0.07004	0.16072	0.949621	3275	3	-0.85971	0.93059	0.93037	1.0	17533	0	-0.85971
CEP162	4	0.070052	0.16075	0.949621	3276	3	-0.60108	0.8334	0.83279	1.0	15621	0	-0.60108
MSRA	4	0.070054	0.16075	0.949621	3277	2	-0.6852	0.94941	0.94935	1.0	17904	0	-0.6852
XPR1	4	0.070062	0.16076	0.949621	3278	2	-0.34568	0.015378	0.039988	0.912005	849	1	-0.34568
ZNF17	4	0.070105	0.16083	0.949742	3279	3	-0.72159	0.97428	0.97421	1.0	18477	0	-0.72159
PREX1	4	0.070161	0.16093	0.94996	3280	2	-0.36109	0.060027	0.11576	0.977383	2290	1	-0.36109
RPL30	4	0.070182	0.16097	0.94996	3281	2	-0.60745	0.55381	0.5555	1.0	10472	1	-0.60745
HYPK	4	0.070204	0.16102	0.94996	3282	3	-0.85942	0.95826	0.95821	1.0	18110	0	-0.85942
C20orf24	4	0.070265	0.16113	0.950334	3283	3	-0.76922	0.91586	0.91564	1.0	17241	0	-0.76922
DUSP8	4	0.070393	0.16136	0.951117	3284	3	-0.68934	0.84554	0.84486	1.0	15858	0	-0.68934
MRPL13	4	0.070396	0.16136	0.951117	3285	3	-0.73303	0.84642	0.84576	1.0	15873	0	-0.73303
GOLT1B	4	0.070451	0.16146	0.951285	3286	3	-0.64412	0.62865	0.62819	1.0	11808	0	-0.64412
SIX5	4	0.070487	0.16153	0.951285	3287	3	-0.7096	0.97045	0.9704	1.0	18379	0	-0.7096
OR4F5	4	0.070513	0.16158	0.951285	3288	3	-0.77305	0.13407	0.21725	1.0	4194	1	-0.77305
MUC13	4	0.070522	0.1616	0.951285	3289	3	-0.67866	0.91039	0.91013	1.0	17134	0	-0.67866
RGPD2	4	0.07054	0.16163	0.951285	3290	3	-0.56469	0.9693	0.96924	1.0	18354	0	-0.56469
FAM109A	4	0.070604	0.16175	0.951691	3291	2	-0.3569	0.66592	0.66535	1.0	12499	0	-0.3569
SNX1	4	0.070727	0.16197	0.952005	3292	3	-0.73195	0.18305	0.28317	1.0	5411	1	-0.73195
FUT8	4	0.070776	0.16205	0.952005	3293	3	-0.8382	0.13975	0.225	1.0	4315	1	-0.8382
OR10K2	4	0.070776	0.16205	0.952005	3294	3	-0.6911	0.96555	0.96548	1.0	18263	0	-0.6911
TAMM41	4	0.070782	0.16206	0.952005	3295	3	-0.74466	0.72119	0.72061	1.0	13545	0	-0.74466
SYN2	4	0.07081	0.16211	0.952005	3296	3	-0.93593	0.96542	0.96536	1.0	18259	0	-0.93593
KRTAP20-3	4	0.070839	0.16217	0.952005	3297	2	-0.40576	0.18063	0.27991	1.0	5350	2	-0.40576
AMY1A	4	0.070868	0.16223	0.952005	3298	2	-0.36499	0.051461	0.10376	0.977012	2053	2	-0.36499
FLOT2	4	0.070869	0.16223	0.952005	3299	3	-0.74763	0.90077	0.9004	1.0	16924	0	-0.74763
SCRN3	4	0.070896	0.16229	0.952005	3300	2	-0.64415	0.21583	0.30946	1.0	5884	1	-0.64415
PCDHGB1	4	0.070899	0.1623	0.952005	3301	1	-0.033498	0.53833	0.54157	1.0	10203	1	-0.033498
SLC16A13	4	0.070932	0.16236	0.952092	3302	3	-0.63182	0.97035	0.97029	1.0	18372	0	-0.63182
USMG5	4	0.070963	0.16242	0.952094	3303	3	-0.6773	0.80993	0.80954	1.0	15195	0	-0.6773
ZNF655	4	0.070997	0.16248	0.952094	3304	2	-0.43642	0.63575	0.63516	1.0	11942	0	-0.43642
ZNF778	4	0.071012	0.16252	0.952094	3305	3	-0.59323	0.94655	0.9465	1.0	17851	0	-0.59323
H3F3B	4	0.071061	0.16261	0.952094	3306	2	-0.63204	0.73156	0.73105	1.0	13753	0	-0.63204
TPST2	4	0.071096	0.16268	0.952094	3307	2	-0.71221	0.45075	0.469	1.0	8843	1	-0.71221
TMEM176B	4	0.07111	0.16271	0.952094	3308	3	-0.64645	0.020097	0.051102	0.940543	1052	1	-0.64645
DCLK2	4	0.071111	0.16271	0.952094	3309	2	-0.70231	0.92376	0.92362	1.0	17396	0	-0.70231
MRPL22	4	0.07116	0.16279	0.9523	3310	3	-0.87532	0.89561	0.89529	1.0	16826	0	-0.87532
BCO2	4	0.071243	0.16295	0.95286	3311	1	0.75632	0.0038233	0.011762	0.818074	277	3	0.75632
MRPL37	4	0.071268	0.16299	0.95286	3312	2	-1.5727	0.066568	0.12492	0.981717	2459	1	-1.5727
WDR61	4	0.071292	0.16303	0.95286	3313	1	-0.29915	0.84566	0.84499	1.0	15860	0	-0.29915
FEZF2	4	0.071477	0.1634	0.954363	3314	3	-0.66107	0.52166	0.52701	1.0	9927	1	-0.66107
USP49	4	0.071522	0.16347	0.954363	3315	3	-0.80356	0.12878	0.21008	0.996647	4079	1	-0.80356
DNAJC6	4	0.071538	0.1635	0.954363	3316	2	-0.61134	0.89668	0.89637	1.0	16842	0	-0.61134
PARD6A	4	0.07154	0.1635	0.954363	3317	3	-0.61559	0.89164	0.89136	1.0	16757	0	-0.61559
GSTO1	4	0.071584	0.16358	0.954363	3318	2	-0.3652	0.20553	0.30326	1.0	5772	1	-0.3652
C12orf66	4	0.071587	0.16359	0.954363	3319	1	-0.30968	0.34986	0.39499	1.0	7463	1	-0.30968
MSX2	4	0.071628	0.16366	0.954531	3320	3	-0.89387	0.75212	0.75175	1.0	14109	0	-0.89387
TMEM179	4	0.071656	0.16372	0.954593	3321	2	-0.69961	0.41946	0.44509	1.0	8382	1	-0.69961
VSTM5	4	0.071764	0.16393	0.955474	3322	3	-0.69994	0.80062	0.80022	1.0	15010	0	-0.69994
IFNK	4	0.071872	0.16411	0.955946	3323	3	-0.70715	0.9569	0.95683	1.0	18074	0	-0.70715
SLC12A3	4	0.071879	0.16412	0.955946	3324	2	-0.73322	0.55941	0.56059	1.0	10576	1	-0.73322
ALG10	4	0.071901	0.16415	0.955946	3325	2	-0.56867	0.40751	0.43624	1.0	8212	1	-0.56867
SEC14L4	4	0.071932	0.16421	0.955957	3326	2	-0.65757	0.79412	0.79369	1.0	14901	0	-0.65757
PCYOX1	4	0.071953	0.16426	0.955957	3327	3	-0.68109	0.90564	0.90532	1.0	17035	0	-0.68109
UBE2O	4	0.07203	0.16439	0.956479	3328	1	-0.098102	0.64928	0.64869	1.0	12190	0	-0.098102
MAML3	4	0.072079	0.16448	0.956698	3329	1	-0.046534	0.10247	0.17426	0.988972	3408	1	-0.046534
SGK2	4	0.072128	0.16459	0.957017	3330	2	-0.5139	0.59367	0.59326	1.0	11168	1	-0.5139
VNN2	4	0.07216	0.16464	0.957045	3331	3	-0.5842	0.81039	0.81001	1.0	15205	0	-0.5842
CLCNKB	4	0.072187	0.1647	0.957093	3332	3	-0.60871	0.45677	0.4737	1.0	8925	1	-0.60871
CNTF	4	0.072276	0.16486	0.957535	3333	2	-0.14949	0.59886	0.59837	1.0	11273	1	-0.14949
ABCC12	4	0.072313	0.16493	0.957535	3334	3	-0.53913	0.72578	0.72524	1.0	13630	0	-0.53913
SCN9A	4	0.072322	0.16495	0.957535	3335	3	-0.53115	0.66227	0.66161	1.0	12427	0	-0.53115
RAD51D	4	0.072353	0.16501	0.957535	3336	2	-0.90707	0.94207	0.94201	1.0	17762	0	-0.90707
TAC4	4	0.072391	0.16506	0.957535	3337	2	-0.76921	0.37512	0.41282	1.0	7773	1	-0.76921
MCM6	4	0.072395	0.16507	0.957535	3338	3	-0.64286	0.56472	0.56556	1.0	10671	1	-0.64286
COL4A2	4	0.072423	0.16513	0.957604	3339	2	-0.44321	0.077327	0.13993	0.985604	2747	1	-0.44321
PKD1	4	0.072472	0.16521	0.957798	3340	1	-0.22698	0.84607	0.84543	1.0	15867	0	-0.22698
OR10P1	4	0.072506	0.16527	0.957837	3341	3	-0.81672	0.97876	0.97879	1.0	18585	0	-0.81672
TMEM253	4	0.072593	0.16544	0.958519	3342	3	-0.74483	0.31782	0.37341	1.0	7070	1	-0.74483
POLH	4	0.072669	0.16558	0.959029	3343	2	-0.49741	0.91838	0.91816	1.0	17289	0	-0.49741
CACNB1	4	0.072718	0.16567	0.959269	3344	2	-0.35885	0.81587	0.81551	1.0	15302	0	-0.35885
ALDH9A1	4	0.072767	0.16576	0.959536	3345	3	-0.44616	0.56221	0.56323	1.0	10627	1	-0.44616
BBS12	4	0.072811	0.16585	0.95972	3346	3	-0.58645	0.50498	0.51277	1.0	9656	1	-0.58645
PSKH2	4	0.072833	0.16589	0.95972	3347	3	-0.74644	0.70988	0.70915	1.0	13322	0	-0.74644
MMP16	4	0.072892	0.166	0.959862	3348	3	-0.55351	0.72414	0.72363	1.0	13600	0	-0.55351
APOA1BP	4	0.072901	0.16602	0.959862	3349	3	-0.71805	0.95746	0.95744	1.0	18089	0	-0.71805
FANCB	4	0.07311	0.16641	0.960594	3350	3	-0.60217	0.90929	0.90902	1.0	17111	0	-0.60217
FUNDC2	4	0.073111	0.16641	0.960594	3351	2	-0.66215	0.7757	0.77528	1.0	14553	0	-0.66215
FTH1P18	4	0.073128	0.16644	0.960594	3352	3	-0.55109	0.96697	0.96691	1.0	18296	0	-0.55109
TSHR	4	0.073157	0.16649	0.960594	3353	2	-0.50748	0.75754	0.75713	1.0	14223	0	-0.50748
MBD5	4	0.073186	0.16655	0.960594	3354	2	-0.57939	0.27752	0.34723	1.0	6569	1	-0.57939
VSIG8	4	0.073187	0.16655	0.960594	3355	3	-0.89942	0.85066	0.85006	1.0	15951	0	-0.89942
GPR171	4	0.073201	0.16658	0.960594	3356	2	-0.57769	0.81905	0.81862	1.0	15350	0	-0.57769
PDIA4	4	0.073215	0.16661	0.960594	3357	3	-0.93649	0.7215	0.72092	1.0	13551	0	-0.93649
PRPF38B	4	0.073258	0.16669	0.960594	3358	3	-0.69724	0.96851	0.96846	1.0	18337	0	-0.69724
UTP14A	4	0.073307	0.16678	0.960594	3359	1	-0.10978	0.57664	0.57673	1.0	10878	1	-0.10978
PPP2CA	4	0.073337	0.16683	0.960594	3360	3	-0.73528	0.81164	0.81127	1.0	15240	0	-0.73528
LCE6A	4	0.073351	0.16686	0.960594	3361	3	-0.67749	0.64385	0.6433	1.0	12078	0	-0.67749
TRIM9	4	0.073369	0.16689	0.960594	3362	3	-0.78088	0.21303	0.30778	1.0	5851	1	-0.78088
TVP23C-CDRT4	4	0.07343	0.167	0.960594	3363	2	-0.42057	0.92909	0.92888	1.0	17508	0	-0.42057
MLPH	4	0.073462	0.16706	0.960594	3364	2	-0.64448	0.14715	0.23499	1.0	4509	1	-0.64448
ARFGEF3	4	0.073474	0.16708	0.960594	3365	3	-0.56893	0.95218	0.95208	1.0	17969	0	-0.56893
GYPC	4	0.073476	0.16708	0.960594	3366	2	-0.31904	0.46719	0.48192	1.0	9068	1	-0.31904
HAUS5	4	0.073504	0.16713	0.960594	3367	2	-0.1862	0.33582	0.38544	1.0	7298	1	-0.1862
MFRP	4	0.073534	0.16718	0.960594	3368	2	-0.21363	0.10079	0.17201	0.988972	3363	2	-0.21363
ZNF629	4	0.073553	0.1672	0.960594	3369	1	-0.16672	0.23097	0.31854	1.0	6056	1	-0.16672
LRIF1	4	0.073574	0.16723	0.960594	3370	3	-0.70998	0.79135	0.79092	1.0	14840	0	-0.70998
BOD1	4	0.073592	0.16726	0.960594	3371	2	-0.55479	0.84317	0.84249	1.0	15813	0	-0.55479
METTL8	4	0.073602	0.16728	0.960594	3372	2	-0.24089	0.39633	0.42813	1.0	8064	1	-0.24089
SLC13A4	4	0.073651	0.16738	0.960678	3373	1	0.21475	0.11217	0.18765	0.988972	3667	2	0.21475
MORC4	4	0.07367	0.16741	0.960678	3374	3	-0.75579	0.65164	0.65099	1.0	12240	0	-0.75579
NDUFAF1	4	0.073723	0.1675	0.960678	3375	3	-0.86274	0.97828	0.97832	1.0	18572	0	-0.86274
UNC79	4	0.073749	0.16756	0.960678	3376	2	-0.00079631	0.12608	0.20636	0.994306	4014	2	-0.00079631
CTSL	4	0.073781	0.16762	0.960678	3377	2	-0.50291	0.10611	0.1793	0.988972	3508	1	-0.50291
CUEDC1	4	0.073802	0.16766	0.960678	3378	3	-0.55969	0.1206	0.1989	0.992834	3878	1	-0.55969
COX14	4	0.073847	0.16776	0.960678	3379	1	-0.076548	0.54475	0.54722	1.0	10313	1	-0.076548
RHBDD2	4	0.073852	0.16777	0.960678	3380	3	-0.72248	0.65162	0.65097	1.0	12239	0	-0.72248
PPP4R4	4	0.073883	0.16783	0.960678	3381	2	-0.55551	0.24797	0.32888	1.0	6226	1	-0.55551
FREM1	4	0.073884	0.16783	0.960678	3382	3	-0.72416	0.97128	0.97125	1.0	18401	0	-0.72416
ANTXR2	4	0.073896	0.16784	0.960678	3383	3	-0.52959	0.34036	0.38851	1.0	7353	1	-0.52959
EXOSC1	4	0.07397	0.16797	0.961007	3384	1	-0.2015	0.76726	0.76689	1.0	14384	0	-0.2015
RWDD4	4	0.073985	0.168	0.961007	3385	2	-0.86344	0.12371	0.20317	0.994306	3953	1	-0.86344
SPSB2	4	0.074049	0.16811	0.961007	3386	3	-0.62128	0.41488	0.4417	1.0	8316	1	-0.62128
KRTAP9-4	4	0.074067	0.16815	0.961007	3387	3	-0.61233	0.95357	0.95345	1.0	18001	0	-0.61233
FCGR1A	4	0.074093	0.16821	0.961007	3388	1	-0.20783	0.75863	0.7582	1.0	14240	0	-0.20783
MED24	4	0.074138	0.16829	0.961007	3389	2	-0.60996	0.80987	0.80948	1.0	15194	0	-0.60996
ZPBP	4	0.074142	0.1683	0.961007	3390	2	-0.4253	0.38771	0.42187	1.0	7946	1	-0.4253
LOC100289561	4	0.074159	0.16833	0.961007	3391	3	-0.53428	0.53816	0.5414	1.0	10200	1	-0.53428
GRIN2C	4	0.074189	0.16839	0.961007	3392	2	-0.79503	0.68382	0.68321	1.0	12850	0	-0.79503
TUBD1	4	0.074225	0.16844	0.961007	3393	2	-0.61087	0.84915	0.84854	1.0	15926	0	-0.61087
EIF3K	4	0.074241	0.16847	0.961007	3394	3	-0.58397	0.35302	0.39721	1.0	7503	1	-0.58397
MBOAT2	4	0.074259	0.1685	0.961007	3395	3	-0.60811	0.057991	0.11294	0.977383	2227	1	-0.60811
DNAJB3	4	0.074291	0.16856	0.961081	3396	2	-0.58766	0.70113	0.70039	1.0	13174	0	-0.58766
NKX2-5	4	0.074314	0.16861	0.961081	3397	3	-0.62353	0.25907	0.33578	1.0	6357	1	-0.62353
ADGRG6	4	0.074387	0.16874	0.961081	3398	2	-0.30821	0.037846	0.084769	0.976828	1673	1	-0.30821
DCP2	4	0.074447	0.16884	0.961081	3399	3	-0.68212	0.74092	0.74038	1.0	13906	0	-0.68212
LRRC75A	4	0.074461	0.16887	0.961081	3400	1	0.50896	0.017547	0.045107	0.931337	936	3	0.50896
ZNF385D	4	0.074466	0.16888	0.961081	3401	2	-0.81714	0.74813	0.74769	1.0	14029	0	-0.81714
LMO7DN	4	0.07447	0.16888	0.961081	3402	3	-0.61621	0.033191	0.078174	0.976567	1550	1	-0.61621
AMBP	4	0.07451	0.16896	0.961081	3403	2	-0.72152	0.49686	0.50605	1.0	9518	1	-0.72152
TAGLN2	4	0.074534	0.169	0.961081	3404	2	-0.14334	0.38316	0.41861	1.0	7884	1	-0.14334
TMEM160	4	0.074539	0.16901	0.961081	3405	3	-0.93587	0.93988	0.93986	1.0	17717	0	-0.93587
SLAIN1	4	0.074649	0.16921	0.961959	3406	3	-0.68119	0.71871	0.71805	1.0	13497	0	-0.68119
C19orf26	4	0.074714	0.16933	0.962368	3407	3	-0.76224	0.93259	0.93237	1.0	17571	0	-0.76224
USH1G	4	0.074787	0.16947	0.962852	3408	2	-0.36353	0.15903	0.25093	1.0	4797	2	-0.36353
UTP6	4	0.07489	0.16968	0.963515	3409	2	-0.81012	0.78374	0.78334	1.0	14687	0	-0.81012
CDC14A	4	0.074912	0.16971	0.963515	3410	3	-0.6546	0.92122	0.92103	1.0	17347	0	-0.6546
EPS8L2	4	0.074927	0.16973	0.963515	3411	1	0.091015	0.10209	0.17375	0.988972	3401	1	0.091015
RAB11FIP5	4	0.074976	0.16983	0.963664	3412	1	0.40307	0.054465	0.10801	0.977383	2133	2	0.40307
GPATCH8	4	0.074992	0.16986	0.963664	3413	2	-0.70028	0.62585	0.62538	1.0	11755	0	-0.70028
RLN3	4	0.075041	0.16995	0.963719	3414	3	-0.53016	0.6107	0.61011	1.0	11488	0	-0.53016
NCKAP1	4	0.075074	0.17001	0.963719	3415	3	-0.81964	0.90135	0.90099	1.0	16933	0	-0.81964
FAM110C	4	0.075108	0.17008	0.963719	3416	1	-0.87287	0.074061	0.13542	0.984036	2655	2	-0.87287
TNN	4	0.075109	0.17008	0.963719	3417	2	-0.65787	0.5805	0.58046	1.0	10943	1	-0.65787
DMTF1	4	0.075139	0.17014	0.963719	3418	3	-0.70435	0.97623	0.97622	1.0	18528	0	-0.70435
DBX2	4	0.075168	0.17019	0.963719	3419	2	-0.77175	0.20027	0.3002	1.0	5709	1	-0.77175
DEFB4B	4	0.075207	0.17025	0.963719	3420	3	-0.73291	0.59673	0.59627	1.0	11226	1	-0.73291
MAU2	4	0.075221	0.17028	0.963719	3421	2	-0.65154	0.85426	0.8537	1.0	16032	0	-0.65154
OR14C36	4	0.075241	0.17032	0.963719	3422	2	-0.62449	0.17212	0.26851	1.0	5134	1	-0.62449
TCTA	4	0.075318	0.17046	0.964093	3423	3	-0.77862	0.56725	0.56788	1.0	10723	1	-0.77862
FAM149B1	4	0.075327	0.17048	0.964093	3424	3	-0.56795	0.97053	0.97047	1.0	18382	0	-0.56795
GTF3C5	4	0.075368	0.17054	0.964153	3425	1	-0.29047	0.71988	0.71924	1.0	13522	0	-0.29047
DCAF8L2	4	0.075466	0.17073	0.964892	3426	3	-0.56884	0.71447	0.71376	1.0	13415	0	-0.56884
RD3L	4	0.07549	0.17079	0.964892	3427	2	-0.64521	0.2527	0.33181	1.0	6284	1	-0.64521
C8orf86	4	0.075515	0.17082	0.964892	3428	2	-0.57215	0.79324	0.79282	1.0	14884	0	-0.57215
MANF	4	0.075549	0.1709	0.96504	3429	3	-0.83767	0.80378	0.80336	1.0	15070	0	-0.83767
IQCF5	4	0.075615	0.17105	0.965599	3430	3	-0.7038	0.66983	0.66924	1.0	12582	0	-0.7038
TFAP2D	4	0.075681	0.17118	0.96582	3431	2	-0.69012	0.10448	0.17701	0.988972	3461	1	-0.69012
ZNF34	4	0.075696	0.17121	0.96582	3432	2	-0.62952	0.4608	0.47689	1.0	8985	1	-0.62952
OCSTAMP	4	0.075711	0.17124	0.96582	3433	1	0.10843	0.051361	0.10363	0.977012	2048	1	0.10843
ZFP69B	4	0.07576	0.17133	0.9659	3434	1	-0.16448	0.75105	0.75065	1.0	14090	0	-0.16448
PPP2R2C	4	0.075769	0.17135	0.9659	3435	2	-0.75063	0.52552	0.53036	1.0	9995	1	-0.75063
MEAF6	4	0.075883	0.17158	0.966735	3436	2	-0.45541	0.04334	0.092477	0.976828	1819	1	-0.45541
PTPRD	4	0.075946	0.1717	0.966735	3437	2	-0.44184	0.15632	0.24729	1.0	4729	2	-0.44184
USP5	4	0.075956	0.17172	0.966735	3438	2	-0.44617	0.83403	0.83343	1.0	15636	0	-0.44617
