id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
C10orf25	4	0.016152	0.052555	0.957362	1057	4	-0.99746	0.98385	0.98382	0.999922	19013	0	-0.99746
SEMA3F	4	0.016188	0.052655	0.957362	1058	4	-1.2384	0.98381	0.98379	0.999922	19012	0	-1.2384
PRPF8	4	0.016191	0.052664	0.957362	1059	3	-1.5505	0.01275	0.034117	0.969349	679	1	-1.5505
DPEP1	4	0.016195	0.052678	0.957362	1060	2	-0.63852	0.63763	0.63706	0.999922	12281	1	-0.63852
HELLS	4	0.016224	0.05278	0.957362	1061	3	-1.6692	0.15451	0.24705	0.999922	4783	1	-1.6692
GRK6	4	0.016236	0.052815	0.957362	1062	2	-0.85959	0.60714	0.60799	0.999922	11713	1	-0.85959
RAB11FIP1	4	0.016242	0.052831	0.957362	1063	4	-0.91301	0.98376	0.98374	0.999922	19011	0	-0.91301
SRP72	4	0.016246	0.052851	0.957362	1064	2	-0.51207	0.65106	0.65045	0.999922	12527	0	-0.51207
TSPAN19	4	0.016254	0.052878	0.957362	1065	4	-1.192	0.98375	0.98373	0.999922	19010	0	-1.192
RANGRF	4	0.016266	0.052909	0.957362	1066	2	-1.1099	0.13906	0.22696	0.999922	4382	1	-1.1099
TUBG1	4	0.016297	0.053002	0.957362	1067	3	-0.73628	0.46862	0.49401	0.999922	9542	1	-0.73628
SLC17A2	4	0.016304	0.053022	0.957362	1068	2	-1.0889	0.90295	0.9026	0.999922	17361	0	-1.0889
MFSD10	4	0.016312	0.053044	0.957362	1069	2	-1.1481	0.6699	0.66932	0.999922	12890	0	-1.1481
NEK4	4	0.016334	0.0531	0.957362	1070	2	-0.19928	0.023732	0.059726	0.985116	1154	2	-0.19928
CSE1L	4	0.016344	0.053137	0.957362	1071	4	-1.1266	0.98366	0.98365	0.999922	19009	0	-1.1266
KIAA2018	4	0.016349	0.053149	0.957362	1072	3	-1.1155	0.93226	0.93203	0.999922	17955	0	-1.1155
TMEM161A	4	0.016357	0.053174	0.957362	1073	3	-1.5741	0.94247	0.94239	0.999922	18157	0	-1.5741
C10orf71	4	0.016387	0.053256	0.957362	1074	3	-1.4827	0.95932	0.95924	0.999922	18516	0	-1.4827
VILL	4	0.0164	0.053292	0.957362	1075	2	-0.29725	0.61044	0.61102	0.999922	11771	1	-0.29725
RAD50	4	0.01641	0.053321	0.957362	1076	2	-0.98176	0.66264	0.66198	0.999922	12747	0	-0.98176
IL36G	4	0.016425	0.053371	0.957362	1077	2	-1.0155	0.048945	0.10708	0.989632	2087	1	-1.0155
TRDN	4	0.016429	0.053383	0.957362	1078	4	-0.89869	0.98357	0.98356	0.999922	19008	0	-0.89869
FAR1	4	0.016451	0.053453	0.957362	1079	2	-0.63134	0.83212	0.83151	0.999922	15995	0	-0.63134
ZKSCAN2	4	0.016461	0.05349	0.957362	1080	4	-0.80699	0.98354	0.98353	0.999922	19007	0	-0.80699
PALD1	4	0.016467	0.053506	0.957362	1081	3	-1.6251	0.89786	0.89757	0.999922	17270	0	-1.6251
SEC62	4	0.01647	0.053523	0.957362	1082	2	-1.1803	0.83302	0.83242	0.999922	16012	0	-1.1803
RPP30	4	0.016516	0.053653	0.957362	1083	2	-1.1846	0.74718	0.74674	0.999922	14392	0	-1.1846
CCDC137	4	0.016533	0.0537	0.957362	1084	3	-1.3551	0.85182	0.85122	0.999922	16352	0	-1.3551
SPATA31A6	4	0.016554	0.053765	0.957362	1085	3	-1.1236	0.65367	0.653	0.999922	12584	0	-1.1236
TEX28	4	0.016555	0.053766	0.957362	1086	3	-1.5953	0.78833	0.78792	0.999922	15148	0	-1.5953
FH	4	0.016592	0.053874	0.957362	1087	4	-1.4584	0.97698	0.97701	0.999922	18868	0	-1.4584
TMEM87A	4	0.016627	0.05398	0.957362	1088	4	-1.2269	0.98337	0.98337	0.999922	19006	0	-1.2269
METRNL	4	0.016638	0.054007	0.957362	1089	4	-1.1792	0.98336	0.98336	0.999922	19005	0	-1.1792
TUBB	4	0.01666	0.054073	0.957362	1090	3	-1.4397	0.80774	0.80737	0.999922	15522	0	-1.4397
RAB40A	4	0.016671	0.054104	0.957362	1091	4	-1.1377	0.98333	0.98334	0.999922	19004	0	-1.1377
ZNF260	4	0.016689	0.054151	0.957362	1092	2	-1.4236	0.66024	0.65961	0.999922	12700	0	-1.4236
RNFT2	4	0.016708	0.054214	0.957362	1093	2	-0.63056	0.78565	0.78522	0.999922	15099	0	-0.63056
RAPGEFL1	4	0.016713	0.054223	0.957362	1094	4	-1.0556	0.98329	0.98329	0.999922	19003	0	-1.0556
TTF2	4	0.01679	0.054462	0.957362	1095	4	-1.3511	0.97763	0.97767	0.999922	18879	0	-1.3511
CTSH	4	0.016828	0.05458	0.957362	1096	3	-1.6812	0.94479	0.94468	0.999922	18213	0	-1.6812
KLK14	4	0.016831	0.05459	0.957362	1097	4	-1.1489	0.98317	0.98317	0.999922	19001	0	-1.1489
CELF5	4	0.016836	0.054606	0.957362	1098	1	0.24297	0.096961	0.1715	0.998537	3308	1	0.24297
PROK2	4	0.016841	0.054618	0.957362	1099	4	-1.3699	0.98316	0.98316	0.999922	19000	0	-1.3699
C19orf44	4	0.016863	0.054683	0.957362	1100	4	-1.2475	0.98314	0.98314	0.999922	18999	0	-1.2475
C22orf42	4	0.01689	0.054762	0.957362	1101	4	-0.76644	0.98311	0.98312	0.999922	18998	0	-0.76644
AP1B1	4	0.016913	0.054834	0.957362	1102	1	0.67298	0.026844	0.066722	0.985116	1291	2	0.67298
SNAP25	4	0.016934	0.054904	0.957362	1103	4	-1.0116	0.98307	0.98308	0.999922	18996	0	-1.0116
SNX13	4	0.016957	0.054979	0.957362	1104	3	-1.1419	0.76619	0.76582	0.999922	14744	0	-1.1419
LOC100996693	4	0.016959	0.054988	0.957362	1105	3	-1.2111	0.65271	0.65205	0.999922	12555	0	-1.2111
C18orf42	4	0.016965	0.055002	0.957362	1106	1	-0.062632	0.77266	0.77226	0.999922	14872	0	-0.062632
CCDC36	4	0.016968	0.055011	0.957362	1107	3	-1.5376	0.81204	0.81165	0.999922	15602	0	-1.5376
RNF133	4	0.016975	0.055037	0.957362	1108	4	-1.022	0.98302	0.98303	0.999922	18995	0	-1.022
TRMT13	4	0.017067	0.055317	0.957362	1109	4	-1.192	0.97642	0.9764	0.999922	18856	0	-1.192
GIGYF2	4	0.017083	0.055373	0.957362	1110	3	-1.2992	0.47281	0.49709	0.999922	9602	1	-1.2992
JCHAIN	4	0.01711	0.055455	0.957362	1111	4	-1.4011	0.98289	0.98291	0.999922	18994	0	-1.4011
GNB5	4	0.017119	0.055488	0.957362	1112	3	-1.1917	0.87995	0.87949	0.999922	16893	0	-1.1917
PAPD5	4	0.017158	0.055602	0.957362	1113	3	-1.561	0.94169	0.94163	0.999922	18141	0	-1.561
USP17L19	4	0.017166	0.055622	0.957362	1114	3	-1.3054	0.67986	0.67922	0.999922	13090	0	-1.3054
CBWD5	4	0.01717	0.055634	0.957362	1115	3	-1.1516	0.72744	0.72691	0.999922	14017	0	-1.1516
DEFB110	4	0.017172	0.055637	0.957362	1116	4	-0.8923	0.98283	0.98284	0.999922	18993	0	-0.8923
VWCE	4	0.01719	0.055691	0.957362	1117	4	-1.1692	0.9637	0.96364	0.999922	18597	0	-1.1692
CTXN3	4	0.017198	0.055711	0.957362	1118	3	-1.3112	0.91231	0.91209	0.999922	17558	0	-1.3112
RFX6	4	0.017209	0.05575	0.957362	1119	4	-1.227	0.98279	0.9828	0.999922	18992	0	-1.227
USP17L22	4	0.017216	0.055769	0.957362	1120	3	-1.3981	0.95589	0.95581	0.999922	18444	0	-1.3981
NRN1L	4	0.017221	0.055785	0.957362	1121	4	-1.2162	0.9726	0.97255	0.999922	18782	0	-1.2162
FOXD4L5	4	0.017241	0.055837	0.957362	1122	3	-1.5061	0.86568	0.86524	0.999922	16616	0	-1.5061
PLEKHG3	4	0.017263	0.055905	0.957362	1123	3	-1.2925	0.1947	0.29941	0.999922	5735	1	-1.2925
SMPD2	4	0.017272	0.055938	0.957362	1124	2	-0.73355	0.78864	0.78821	0.999922	15159	0	-0.73355
KCNA5	4	0.017314	0.056056	0.957362	1125	3	-1.3975	0.89438	0.89406	0.999922	17190	0	-1.3975
MRPL13	4	0.017321	0.056079	0.957362	1126	4	-0.99234	0.98268	0.98268	0.999922	18991	0	-0.99234
UTP3	4	0.017324	0.056088	0.957362	1127	3	-1.0069	0.90506	0.90471	0.999922	17406	0	-1.0069
ZNF641	4	0.017325	0.056091	0.957362	1128	4	-1.0492	0.98268	0.98268	0.999922	18990	0	-1.0492
CON_166	4	0.017327	0.056106	0.957362	1129	4	-0.76377	0.98267	0.98267	0.999922	18989	0	-0.76377
PRB1	4	0.017343	0.056148	0.957362	1130	1	-0.53425	0.10929	0.18792	0.998537	3633	1	-0.53425
LGALSL	4	0.017355	0.056183	0.957362	1131	4	-1.8252	0.98265	0.98264	0.999922	18988	0	-1.8252
PDP1	4	0.017375	0.056239	0.957362	1132	4	-0.98266	0.98263	0.98262	0.999922	18987	0	-0.98266
EPPK1	4	0.017375	0.056242	0.957362	1133	3	-0.9016	0.68785	0.68719	0.999922	13246	0	-0.9016
OR4C46	4	0.017438	0.056423	0.957362	1134	2	-1.005	0.7604	0.76002	0.999922	14635	0	-1.005
FAM180A	4	0.017469	0.056504	0.957362	1135	2	-1.241	0.23497	0.34416	0.999922	6593	1	-1.241
DEFB105A	4	0.017489	0.056561	0.957362	1136	4	-1.5769	0.96395	0.9639	0.999922	18606	0	-1.5769
PAK2	4	0.017508	0.056615	0.957362	1137	3	-1.4402	0.88394	0.88352	0.999922	16981	0	-1.4402
FADD	4	0.017511	0.056621	0.957362	1138	4	-0.89926	0.98249	0.98249	0.999922	18986	0	-0.89926
ANKRD20A2	4	0.017552	0.056739	0.957362	1139	4	-1.1341	0.98245	0.98245	0.999922	18985	0	-1.1341
FKBP6	4	0.017554	0.056744	0.957362	1140	4	-1.0761	0.98245	0.98245	0.999922	18984	0	-1.0761
GSTM4	4	0.01758	0.056832	0.957362	1141	1	-0.078816	0.29618	0.37944	0.999922	7285	1	-0.078816
PPTC7	4	0.017631	0.05697	0.957362	1142	4	-1.282	0.967	0.96694	0.999922	18659	0	-1.282
ARTN	4	0.017651	0.05701	0.957362	1143	1	-0.95086	0.070608	0.13649	0.989729	2661	2	-0.95086
OSBPL11	4	0.017662	0.057041	0.957362	1144	4	-1.0489	0.98234	0.98233	0.999922	18981	0	-1.0489
OR4P4	4	0.017678	0.057078	0.957362	1145	4	-0.97644	0.98232	0.98231	0.999922	18980	0	-0.97644
ZNRD1	4	0.017683	0.057095	0.957362	1146	2	-0.75514	0.75853	0.7581	0.999922	14604	0	-0.75514
GPD1L	4	0.017688	0.057111	0.957362	1147	3	-1.5173	0.70923	0.70852	0.999922	13648	0	-1.5173
IFNW1	4	0.017693	0.057121	0.957362	1148	3	-1.7291	0.042068	0.097906	0.989632	1910	1	-1.7291
JAKMIP3	4	0.017704	0.057158	0.957362	1149	3	-1.6059	0.88138	0.88092	0.999922	16927	0	-1.6059
LYSMD3	4	0.017704	0.057158	0.957362	1150	4	-1.687	0.97709	0.97712	0.999922	18870	0	-1.687
PCDHA12	4	0.017705	0.057161	0.957362	1151	4	-0.68804	0.98229	0.98229	0.999922	18978	0	-0.68804
PABPN1L	4	0.01772	0.057204	0.957362	1152	4	-0.89109	0.98228	0.98228	0.999922	18977	0	-0.89109
NR1D1	4	0.017731	0.057238	0.957362	1153	4	-1.2948	0.98227	0.98227	0.999922	18976	0	-1.2948
SLC37A3	4	0.017734	0.057246	0.957362	1154	1	0.14008	0.19726	0.30269	0.999922	5796	2	0.14008
CDK12	4	0.017736	0.057251	0.957362	1155	4	-1.3179	0.98226	0.98227	0.999922	18975	0	-1.3179
ASIC3	4	0.017747	0.057284	0.957362	1156	4	-0.98717	0.98225	0.98225	0.999922	18974	0	-0.98717
CLEC19A	4	0.017785	0.057393	0.957362	1157	2	-1.0782	0.41101	0.45306	0.999922	8700	1	-1.0782
ELMOD3	4	0.017798	0.057435	0.957362	1158	3	-1.2451	0.71733	0.71665	0.999922	13805	0	-1.2451
ACER1	4	0.017811	0.057475	0.957362	1159	4	-1.3897	0.98219	0.98219	0.999922	18973	0	-1.3897
ZNF785	4	0.017825	0.057517	0.957362	1160	4	-1.6106	0.98217	0.98218	0.999922	18972	0	-1.6106
SCN5A	4	0.017837	0.057552	0.957362	1161	2	-0.80507	0.88039	0.87994	0.999922	16903	0	-0.80507
LOC101927572	4	0.017837	0.057553	0.957362	1162	3	-1.6019	0.55306	0.56021	0.999922	10783	1	-1.6019
GSDMB	4	0.017886	0.057692	0.957362	1163	3	-1.1293	0.29041	0.37605	0.999922	7215	1	-1.1293
ELL3	4	0.017893	0.057716	0.957362	1164	4	-0.8485	0.98211	0.98211	0.999922	18971	0	-0.8485
TGFBR3	4	0.017901	0.057745	0.957362	1165	3	-1.1626	0.70057	0.69982	0.999922	13476	0	-1.1626
CABIN1	4	0.017905	0.057756	0.957362	1166	4	-0.8518	0.98209	0.9821	0.999922	18970	0	-0.8518
TADA1	4	0.017913	0.057782	0.957362	1167	3	-1.4367	0.82839	0.82781	0.999922	15929	0	-1.4367
OR52K1	4	0.017921	0.057799	0.957362	1168	3	-1.4744	0.8354	0.83479	0.999922	16049	0	-1.4744
CDC25C	4	0.017926	0.057812	0.957362	1169	4	-1.0982	0.98207	0.98208	0.999922	18969	0	-1.0982
MTNR1B	4	0.017939	0.057848	0.957362	1170	4	-1.3006	0.98206	0.98207	0.999922	18968	0	-1.3006
LY6G5B	4	0.017965	0.05792	0.957562	1171	2	-0.24447	0.11674	0.19754	0.998537	3816	2	-0.24447
KYNU	4	0.018013	0.058063	0.957562	1172	2	-1.9758	0.86476	0.86431	0.999922	16601	0	-1.9758
CXCR2	4	0.018025	0.058102	0.957562	1173	4	-0.91266	0.98197	0.98199	0.999922	18967	0	-0.91266
CYB5R1	4	0.01803	0.058114	0.957562	1174	4	-1.4112	0.98197	0.98198	0.999922	18966	0	-1.4112
RHBDD3	4	0.018042	0.058145	0.957562	1175	3	-0.94361	0.71904	0.71837	0.999922	13841	0	-0.94361
NCAPH2	4	0.018075	0.058246	0.957562	1176	4	-0.91272	0.98192	0.98194	0.999922	18963	0	-0.91272
OPN1MW2	4	0.018081	0.058257	0.957562	1177	3	-1.5838	0.14253	0.23145	0.999922	4467	1	-1.5838
MUC15	4	0.018093	0.05829	0.957562	1178	2	-0.39598	0.30985	0.38782	0.999922	7443	1	-0.39598
CCDC109B	4	0.018097	0.058305	0.957562	1179	2	-1.15	0.84117	0.84043	0.999922	16155	0	-1.15
PTCH2	4	0.018125	0.058394	0.957946	1180	3	-1.2807	0.17845	0.2782	0.999922	5367	1	-1.2807
NCKAP1L	4	0.018144	0.058451	0.957946	1181	1	0.066399	0.16663	0.26279	0.999922	5071	2	0.066399
KLHL5	4	0.018153	0.058477	0.957946	1182	2	-1.1948	0.6352	0.6347	0.999922	12232	1	-1.1948
EEF1A2	4	0.018177	0.058541	0.958182	1183	4	-1.2543	0.98182	0.98185	0.999922	18962	0	-1.2543
THADA	4	0.0182	0.058618	0.958627	1184	2	-1.0604	0.56311	0.56876	0.999922	10950	1	-1.0604
DIEXF	4	0.018232	0.058716	0.959323	1185	3	-1.5618	0.65094	0.65033	0.999922	12524	0	-1.5618
TTC13	4	0.018247	0.058759	0.959323	1186	1	1.0145	0.023304	0.058746	0.985116	1130	3	1.0145
RNF222	4	0.018288	0.058893	0.9607	1187	3	-1.2905	0.93804	0.938	0.999922	18065	0	-1.2905
LOC339862	4	0.018342	0.059053	0.960965	1188	4	-1.363	0.98166	0.98167	0.999922	18961	0	-1.363
RALA	4	0.018343	0.059057	0.960965	1189	2	-1.2958	0.95872	0.95867	0.999922	18503	0	-1.2958
CNTNAP4	4	0.018349	0.059072	0.960965	1190	2	-0.38586	0.49588	0.51445	0.999922	9914	1	-0.38586
PPA1	4	0.018362	0.059108	0.960965	1191	3	-1.5015	0.56584	0.57112	0.999922	11001	1	-1.5015
ACTR1A	4	0.018401	0.059232	0.962178	1192	1	-0.047966	0.55183	0.55917	0.999922	10769	1	-0.047966
SDHB	4	0.018452	0.059373	0.963041	1193	2	-0.83865	0.73904	0.7385	0.999922	14246	0	-0.83865
SRD5A3	4	0.018459	0.059403	0.963041	1194	3	-1.1177	0.61813	0.61834	0.999922	11917	1	-1.1177
STAB2	4	0.018475	0.059458	0.963041	1195	3	-1.2965	0.11175	0.19113	0.998537	3688	1	-1.2965
NAA10	4	0.018485	0.059484	0.963041	1196	4	-0.91767	0.98152	0.98152	0.999922	18959	0	-0.91767
XPC	4	0.018551	0.059675	0.963562	1197	3	-1.3138	0.24798	0.35149	0.999922	6739	1	-1.3138
STAT3	4	0.018554	0.059686	0.963562	1198	1	-0.091212	0.71332	0.71259	0.999922	13731	0	-0.091212
CRYAA	4	0.018568	0.059735	0.963562	1199	3	-1.4427	0.65862	0.65801	0.999922	12672	0	-1.4427
PPFIA2	4	0.018579	0.05977	0.963562	1200	4	-0.7892	0.98142	0.98142	0.999922	18958	0	-0.7892
C1orf195	4	0.018587	0.059792	0.963562	1201	4	-1.0275	0.98141	0.98142	0.999922	18957	0	-1.0275
PCDHB16	4	0.0186	0.059825	0.963562	1202	4	-0.82064	0.9814	0.98141	0.999922	18956	0	-0.82064
EEF2KMT	4	0.018657	0.059987	0.963562	1203	2	-0.31937	0.088457	0.16027	0.995095	3108	2	-0.31937
RARG	4	0.018663	0.060006	0.963562	1204	2	-0.96729	0.65945	0.65885	0.999922	12687	0	-0.96729
ABT1	4	0.018676	0.060034	0.963562	1205	4	-1.0182	0.98132	0.98134	0.999922	18955	0	-1.0182
RRP9	4	0.018681	0.060049	0.963562	1206	4	-1.3104	0.98132	0.98133	0.999922	18954	0	-1.3104
MYO9B	4	0.018697	0.060094	0.963562	1207	4	-0.90821	0.9813	0.98132	0.999922	18953	0	-0.90821
CCDC155	4	0.018759	0.06027	0.963562	1208	2	0.033784	0.070575	0.13644	0.989729	2659	2	0.033784
CYTH1	4	0.018767	0.06029	0.963562	1209	3	-1.1052	0.78483	0.7844	0.999922	15088	0	-1.1052
CGB	4	0.018808	0.060408	0.963562	1210	3	-1.0434	0.84728	0.84663	0.999922	16264	0	-1.0434
MAOA	4	0.01881	0.060424	0.963562	1211	2	-0.43976	0.50252	0.51954	0.999922	10011	1	-0.43976
KDM4B	4	0.018818	0.060451	0.963562	1212	4	-1.09	0.98118	0.98119	0.999922	18952	0	-1.09
DHX9	4	0.018819	0.060452	0.963562	1213	3	-1.3025	0.9167	0.91649	0.999922	17640	0	-1.3025
ZEB1	4	0.018843	0.060522	0.963562	1214	3	-1.5354	0.90677	0.90648	0.999922	17445	0	-1.5354
MFSD6	4	0.018862	0.060572	0.963562	1215	2	-0.56445	0.48934	0.50952	0.999922	9831	1	-0.56445
AUNIP	4	0.018913	0.060723	0.963562	1216	2	-0.93057	0.60596	0.6069	0.999922	11688	1	-0.93057
RABL2A	4	0.018985	0.060943	0.963562	1217	2	-1.1112	0.72176	0.72116	0.999922	13903	0	-1.1112
STMN4	4	0.019027	0.061061	0.963562	1218	4	-0.73736	0.98097	0.98099	0.999922	18951	0	-0.73736
FAM104A	4	0.01905	0.061134	0.963562	1219	3	-1.6402	0.26196	0.35945	0.999922	6891	1	-1.6402
GPR52	4	0.019062	0.061169	0.963562	1220	4	-0.7898	0.98094	0.98096	0.999922	18950	0	-0.7898
VARS	4	0.019067	0.061177	0.963562	1221	2	-0.59961	0.52566	0.53776	0.999922	10348	1	-0.59961
RPS6KB1	4	0.019083	0.061231	0.963562	1222	3	-1.1416	0.75019	0.74978	0.999922	14449	0	-1.1416
BNIPL	4	0.019107	0.061311	0.963562	1223	2	-1.0398	0.32867	0.3993	0.999922	7664	1	-1.0398
KRTAP2-2	4	0.019111	0.061324	0.963562	1224	4	-0.99746	0.98089	0.98091	0.999922	18949	0	-0.99746
TFB1M	4	0.019118	0.061346	0.963562	1225	2	-0.80496	0.38457	0.43538	0.999922	8371	1	-0.80496
CLVS1	4	0.019139	0.061411	0.963562	1226	2	-0.99394	0.54086	0.55004	0.999922	10590	1	-0.99394
SPRR2F	4	0.019156	0.061452	0.963562	1227	2	-0.74459	0.14059	0.22894	0.999922	4424	1	-0.74459
SDCCAG8	4	0.019169	0.061495	0.963562	1228	2	-0.73701	0.71452	0.7138	0.999922	13753	0	-0.73701
CSNK2A1	4	0.019174	0.061504	0.963562	1229	3	-1.1927	0.89627	0.89596	0.999922	17239	0	-1.1927
MMP26	4	0.019188	0.061542	0.963562	1230	3	-1.4189	0.65711	0.6565	0.999922	12641	0	-1.4189
HSPG2	4	0.019206	0.061592	0.963562	1231	3	-1.4354	0.93418	0.93401	0.999922	17978	0	-1.4354
HIBCH	4	0.01922	0.061636	0.963562	1232	2	-0.7997	0.4514	0.4815	0.999922	9284	1	-0.7997
PDIK1L	4	0.019257	0.061749	0.963562	1233	4	-0.73151	0.98074	0.98077	0.999922	18948	0	-0.73151
OTUD4	4	0.019272	0.061792	0.963562	1234	2	-0.64054	0.15282	0.24485	0.999922	4737	1	-0.64054
HDHD2	4	0.019306	0.061892	0.963562	1235	4	-0.83965	0.98069	0.98073	0.999922	18947	0	-0.83965
SNRPB2	4	0.019323	0.061956	0.963562	1236	2	-0.23007	0.19351	0.29783	0.999922	5711	1	-0.23007
ARSB	4	0.019339	0.062004	0.963562	1237	3	-1.3165	0.50712	0.52311	0.999922	10085	1	-1.3165
MANSC1	4	0.019341	0.062009	0.963562	1238	3	-1.2661	0.98066	0.98068	0.999922	18946	0	-1.2661
OR51A7	4	0.019344	0.062012	0.963562	1239	4	-0.96572	0.98066	0.98068	0.999922	18945	0	-0.96572
CD34	4	0.019347	0.062025	0.963562	1240	3	-1.3663	0.86035	0.85986	0.999922	16513	0	-1.3663
SPATA24	4	0.019374	0.06211	0.963562	1241	2	-0.56061	0.23369	0.34343	0.999922	6581	1	-0.56061
KCNE1	4	0.0194	0.062201	0.963562	1242	2	-1.0383	0.54537	0.55374	0.999922	10667	1	-1.0383
OR52M1	4	0.019425	0.062267	0.963562	1243	2	-0.92685	0.85481	0.85426	0.999922	16413	0	-0.92685
SKIV2L	4	0.019449	0.062328	0.963562	1244	3	-1.2038	0.67447	0.67384	0.999922	12981	0	-1.2038
CPEB3	4	0.019462	0.062367	0.963562	1245	4	-0.74941	0.98054	0.98057	0.999922	18942	0	-0.74941
WFDC3	4	0.019465	0.062377	0.963562	1246	3	-1.5335	0.94549	0.94539	0.999922	18227	0	-1.5335
PYCR2	4	0.019476	0.062409	0.963562	1247	3	-1.1685	0.92472	0.92453	0.999922	17797	0	-1.1685
DCTN1	4	0.019528	0.062538	0.963562	1248	3	-0.69092	0.88057	0.88012	0.999922	16907	0	-0.69092
DPY19L1	4	0.019535	0.062557	0.963562	1249	3	-1.5683	0.28347	0.37198	0.999922	7140	1	-1.5683
ATG7	4	0.019549	0.062591	0.963562	1250	3	-1.5573	0.88203	0.88156	0.999922	16940	0	-1.5573
DAAM2	4	0.019561	0.062628	0.963562	1251	3	-1.3265	0.94155	0.94147	0.999922	18137	0	-1.3265
EIF4E1B	4	0.019579	0.062679	0.963562	1252	2	-0.52403	0.59473	0.59665	0.999922	11482	1	-0.52403
ARSJ	4	0.019606	0.062753	0.963562	1253	3	-1.1054	0.98039	0.98043	0.999922	18939	0	-1.1054
BRI3BP	4	0.01963	0.062821	0.963562	1254	3	-1.4447	0.55674	0.56327	0.999922	10839	1	-1.4447
S1PR3	4	0.01967	0.06293	0.963562	1255	2	-0.71341	0.31358	0.39008	0.999922	7492	1	-0.71341
BUB3	4	0.019681	0.062964	0.963562	1256	1	0.11727	0.58753	0.59009	0.999922	11357	1	0.11727
COL4A3BP	4	0.019687	0.06298	0.963562	1257	3	-1.0708	0.81871	0.81829	0.999922	15756	0	-1.0708
PSMD6	4	0.019699	0.063014	0.963562	1258	4	-0.91012	0.9803	0.98034	0.999922	18937	0	-0.91012
SPRR1B	4	0.019732	0.063117	0.963562	1259	2	-0.9695	0.78461	0.78418	0.999922	15086	0	-0.9695
BAZ2A	4	0.01974	0.063134	0.963562	1260	2	-1.0273	0.18377	0.28517	0.999922	5490	1	-1.0273
CETP	4	0.019763	0.063197	0.963562	1261	3	-1.2464	0.78514	0.78471	0.999922	15091	0	-1.2464
CAD	4	0.019769	0.063214	0.963562	1262	3	-1.7669	0.20131	0.30788	0.999922	5895	1	-1.7669
QKI	4	0.019781	0.063254	0.963562	1263	4	-1.1793	0.98022	0.98026	0.999922	18934	0	-1.1793
FAM189A1	4	0.019784	0.063263	0.963562	1264	1	0.65031	0.040238	0.095452	0.98872	1868	2	0.65031
NOL10	4	0.019789	0.063278	0.963562	1265	4	-1.0101	0.98021	0.98026	0.999922	18933	0	-1.0101
OR56A3	4	0.01981	0.06334	0.963562	1266	3	-1.3713	0.79309	0.79266	0.999922	15245	0	-1.3713
SOHLH1	4	0.019818	0.06336	0.963562	1267	4	-1.4698	0.96486	0.96481	0.999922	18621	0	-1.4698
MAPKAPK3	4	0.019844	0.063434	0.963562	1268	4	-1.0038	0.98016	0.9802	0.999922	18932	0	-1.0038
GLYATL1	4	0.019852	0.063459	0.963562	1269	2	-1.019	0.78835	0.78794	0.999922	15149	0	-1.019
MT1B	4	0.019877	0.063539	0.963562	1270	4	-1.5038	0.98012	0.98017	0.999922	18931	0	-1.5038
CON_52	4	0.019886	0.063573	0.963562	1271	2	-0.53953	0.39162	0.44004	0.999922	8455	1	-0.53953
NCAPG	4	0.019909	0.06364	0.963562	1272	4	-1.2972	0.9705	0.97045	0.999922	18729	0	-1.2972
C11orf52	4	0.019939	0.063729	0.963562	1273	4	-1.22	0.98006	0.98012	0.999922	18930	0	-1.22
PITPNB	4	0.019946	0.063746	0.963562	1274	3	-1.1262	0.98005	0.98011	0.999922	18929	0	-1.1262
CXCR5	4	0.019988	0.063862	0.963562	1275	1	-0.12978	0.66183	0.66119	0.999922	12731	0	-0.12978
NEURL2	4	0.02	0.063891	0.963562	1276	4	-1.1506	0.98	0.98006	0.999922	18928	0	-1.1506
TRIM10	4	0.020034	0.063986	0.963562	1277	3	-1.4852	0.92345	0.9233	0.999922	17762	0	-1.4852
PARVA	4	0.02004	0.064	0.963562	1278	3	-1.0673	0.83253	0.83192	0.999922	16002	0	-1.0673
ORC4	4	0.020042	0.064009	0.963562	1279	3	-1.6147	0.94222	0.94216	0.999922	18150	0	-1.6147
RD3L	4	0.020046	0.064019	0.963562	1280	2	-1.0199	0.76605	0.76567	0.999922	14741	0	-1.0199
ABHD15	4	0.020062	0.064068	0.963562	1281	4	-1.05	0.97994	0.98	0.999922	18927	0	-1.05
SSR2	4	0.020104	0.064213	0.963562	1282	3	-1.3683	0.70577	0.70503	0.999922	13587	0	-1.3683
HNRNPCL4	4	0.020142	0.064326	0.963562	1283	2	-0.1273	0.18029	0.28058	0.999922	5409	2	-0.1273
ATP6V0A1	4	0.020173	0.064409	0.963562	1284	4	-1.2113	0.97983	0.97989	0.999922	18926	0	-1.2113
ZNF202	4	0.020187	0.064444	0.963562	1285	2	-1.1913	0.62282	0.62284	0.999922	12007	1	-1.1913
GCSH	4	0.020244	0.064614	0.963562	1286	4	-1.4761	0.97976	0.97982	0.999922	18925	0	-1.4761
MSN	4	0.020244	0.064614	0.963562	1287	4	-1.0434	0.97976	0.97982	0.999922	18924	0	-1.0434
PDE4C	4	0.02025	0.064627	0.963562	1288	3	-1.7718	0.77371	0.7733	0.999922	14895	0	-1.7718
